url,content_type,text
https://safetyculture.com/topics/iso,paragraph,"Crucial for ISO standards, particularly those intended for management system standards, the improvement section aims to lay down the framework for the promotion of continuous process improvement. Even those standards that do not have this section still stress on the commitment to incorporate processes for continuous improvement."
https://safetyculture.com/topics/iso,paragraph,"Around the world, over a million organizations are certified for at leastone of the international standardsset by ISO. Some of the standards developed by ISO even became the basis or were expanded upon by otherrecognized organizationsthat also publish international standards. Since ISO’s inception more than 70 years ago, it has helped organizations implement processes, create products, develop industry best practices, foster international partnerships, and improve industry benchmarks that align with ISO standards and will continue to do so in the foreseeable future."
https://safetyculture.com/topics/iso,paragraph,"Find out how caisson construction can provide a stable foundation for your next project in a quick, cost-effective, and reliable manner."
https://safetyculture.com/topics/iso,paragraph,"Explore the factors, requirements, and best practices for delivering impactful ISO 22000 training and implementing systems effectively."
https://safetyculture.com/topics/iso,paragraph,Explore the benefits of delivering ISO 45001 training across multiple industries and choose what works best for your team.
https://safetyculture.com/fr/themes/iso,paragraph,"L’Organisation internationale de normalisation (ISO) est une organisation non gouvernementale indépendante qui établit des normes reconnues au niveau international. L’ISO a été fondée en 1947 dans le but d’établir des normes ISO qui aideront à fixer des critères de référence pour la qualité, la sécurité et les processus dans les industries et les régions. Formée à l’origine à Londres par 65 délégués de 25 pays, l’ISO est maintenant basée à Genève, en Suisse, et a depuis publié 22 782 normes internationales reconnues par ses membres dans 164 pays."
https://safetyculture.com/fr/themes/iso,paragraph,"L’Organisation internationale de normalisationa décidé d’utiliser « ISO »,dérivé du grec isos qui signifie égal, comme forme courte, quelle que soit la langue ou le pays où elle est reconnue."
https://safetyculture.com/fr/themes/iso,paragraph,"Conçues par lesmembres de l’ISO, les normes ISO fournissent des cadres, des lignes directrices ou des exigences qui peuvent être suivies pour aider à atteindre leur objectif. Les normes ISO aident de multiples entreprises dans différentes régions à mettre en œuvre des critères de référence internationalement reconnus en matière dequalité, de sécurité, de sûreté, etc."
https://safetyculture.com/fr/themes/iso,paragraph,"Contrairement à la croyance populaire, l’ISO elle-mêmene fournit pas de certifications pour les normes qu’elle publie. Ce sont les auditeurs tiers qui effectuent les inspections et fournissent les certifications pour les normes ISO. Être « certifié » pour une norme ISO signifie qu’une organisation a fourni suffisamment de preuves à des auditeurs tiers pour satisfaire aux exigences de ladite norme."
https://safetyculture.com/fr/themes/iso,paragraph,"Aujourd’hui, l’ISO est considérée comme la référence par de nombreuses entreprises et organisations dans le monde. Outre la certification, l’adhésion aux normes ISO permet d’atteindre les objectifs suivants :"
https://safetyculture.com/fr/themes/iso,paragraph,Encourager les partenariats commerciaux et d’affaires dans le monde entier en respectant les exigences réglementaires et industrielles.
https://safetyculture.com/fr/themes/iso,paragraph,"Il existe plusieurs approches pour se préparer à la certification ISO, par exemple en faisant appel à des consultants pour obtenir des conseils sur la certification ou en se préparant en interne avant de faire appel à une tierce partie. Voici 5 étapes pour se préparer à la certification par une tierce partie d’une norme ISO."
https://safetyculture.com/fr/themes/iso,paragraph,"Familiarisez-vous avec la norme ISODéterminez quelle norme ISO est applicable et la plus avantageuse pour votre organisation ou votre secteur d’activité. Si l’adhésion à une norme ISO est volontaire, certains secteurs exigent que les organisations soient certifiées pour des normes ISO spécifiques. Apprendre à connaîtreles normes ISO les plus courantesest un bon début. Une fois que vous avez déterminé la norme à suivre, il est temps d’impliquer le reste de l’entreprise dans le processus de certification."
https://safetyculture.com/fr/themes/iso,paragraph,"Obtenir l’adhésionL’alignement sur les normes ISO, en particulier pour les processus vitaux, nécessite la coopération de tous les membres de l’organisation. Une bonne diffusion de l’information et la formation des employés peuvent aider le reste du personnel à comprendre la raison pour laquelle il est nécessaire de se faire certifier pour une norme ISO. Obtenir l’adhésion de tous contribuera également à minimiser l’aversion pour les audits internes, qui sont une exigence courante de la certification."
https://safetyculture.com/fr/themes/iso,paragraph,"Réaliser des audits internesLa réalisation d’audits internes peut aider à identifier les lacunes des processus actuels, à découvrir les domaines à améliorer et à évaluer l’état de préparation à la certification par un tiers. Formez une équipe qui effectuera des audits internes en utilisant des listes de contrôle d’audit basées sur la norme ISO pour laquelle vous souhaitez être certifié. L’équipe d’audit sera responsable de la documentation correcte des audits internes, ce qui est une obligation pour la certification ISO."
https://safetyculture.com/fr/themes/iso,paragraph,"Alignement sur la norme ISOUne fois que les audits internes ont permis d’identifier les domaines à améliorer, procédez à la mise en œuvre des changements pour combler les lacunes et les insuffisances. Documentez toujours les modifications apportées et continuez à effectuer des audits internes réguliers pour suivre les progrès de l’organisation vers l’alignement sur la norme ISO."
https://safetyculture.com/fr/themes/iso,paragraph,Procéder à l’audit de la tierce partiePrenez contact avec un auditeur tiers réputé qui effectuera l’audit de certification et aidera votre organisation à être certifiée pour la norme ISO.
https://safetyculture.com/fr/themes/iso,paragraph,"La certification ISO n’est pas une démarche ponctuelle et n’est valable que pour trois ans à compter de la date de certification. La certification ISO est valable pendant trois ans, après quoi une recertification est nécessaire pour garantir la cohérence des processus conformes aux normes ISO. Poursuivez la mise en œuvre des processus alignés sur la norme ISO et tenez-vous au courant des mises à jour, même après l’obtention de la certification pour la norme ISO. Les normes ISO sont révisées tous les 5 ans et les révisions sont publiées par l’ISO afin de refléter les meilleures pratiques actuelles du secteur."
https://safetyculture.com/fr/themes/iso,paragraph,"Sur les 22 782 normes internationales, voici 9 desnormes ISO les plus couranteset la façon dont elles sont couramment utilisées."
https://safetyculture.com/fr/themes/iso,paragraph,"ISO 9001:2015– La norme internationale de l’ISO la plus demandée, conçue pour établir un cadre pour la mise en œuvre d’un système de gestion de la qualité (SGQ) dans toute organisation ou industrie. Cette norme a servi de base à d’autres normes internationales telles que l’ISO 13485:2016 et l’IATF 16949:2016, et constitue un prérequis facultatif pour d’autres normes telles que l’ISO 17025. La norme ISO 9001:2015, bien que techniquement facultative, est devenue une exigence de certaines institutions pour exercer une activité."
https://safetyculture.com/fr/themes/iso,paragraph,"ISO 14001:2015 – Norme de l’ISO visant à établir un cadre pour le système de management environnemental (SME). Par le biais du SME d’une organisation, la norme vise à aider les organisations à minimiser leur impact négatif sur l’environnement et à être plus efficaces dans l’utilisation des ressources. La norme ISO 14001:2015 aide également les organismes à travailler pour répondre aux exigences réglementaires en matière de performance environnementale."
https://safetyculture.com/fr/themes/iso,paragraph,"ISO/IEC 27001:2013– La norme internationale qui fournit un cadre pour le système de gestion de la sécurité de l’information (SGSI). La norme ISO 27001:2013 vise à aider les organisations, quelle que soit leur taille, à maintenir la confidentialité, l’intégrité et la disponibilité des actifs informationnels pour les parties prenantes."
https://safetyculture.com/fr/themes/iso,paragraph,"ISO 22000:2018– La norme de l’ISO relative au système de management de la sécurité des aliments (SMSA) fournit les exigences permettant aux organismes de prouver qu’ils ont assuré la sécurité des aliments contre lesdangers liés à la sécuritéalimentaire. Il s’agit de la norme ISO sur laquelle s’appuie laFSSC 22000, une autre norme alimentaire internationale. L’ancienne version,ISO 22000:2005, est encore valable jusqu’en juin 2021 et les organisations qui souhaitent poursuivre la certification de la norme ISO doivent passer à la dernière version d’ici le 29 juin 2021."
https://safetyculture.com/fr/themes/iso,paragraph,"ISO 50001:2018– L’ISO fournit un cadre pour le système de management de l’énergie (EnMS) par le biais de cette norme internationale. Similaire à l’approche des normes ISO 9001 et ISO 14001, la norme ISO 50001:2018 encourage la participation de la direction à garantir une utilisation efficace de l’énergie dans l’organisme grâce à un EnMS efficace."
https://safetyculture.com/fr/themes/iso,paragraph,"ISO 13485:2016– La dernière norme ISO pour le SMQ des organismes impliqués dans fabrication industrielle, la distribution, l’entretien et l’élimination des dispositifs médicaux. Révision de l’ancienne versionISO 13485:2003et basée sur la norme ISO 9001, cette norme internationale vise à maintenir la sécurité et la qualité des dispositifs médicaux et à suivre les dernières technologies et modifications des réglementations. La norme ISO 13485:2016 est également une condition préalable pour les fabricants qui souhaitent être certifiés pour le programme d’audit unique des dispositifs médicaux (MDSAP) par l’International Medical Device Regulators Forum(IMDRF)."
https://safetyculture.com/fr/themes/iso,paragraph,ISO/IEC 17025:2017– Les laboratoires destinés aux essais et à l’étalonnage peuvent bénéficier d’une certification pour cette norme ISO qui vise à reconnaître les laboratoires dont la compétence technique est alignée sur les normes internationales. Cette norme ISO reconnaît la norme ISO 9001:2015 pour le SMQ comme un prérequis facultatif pour obtenir la certification.
https://safetyculture.com/fr/themes/iso,paragraph,ISO 45001:2018– La norme révisée de l’ISO pour la santé et la sécurité au travail (SST) fournit un cadre visant à promouvoir des lieux de travail plus sécuritaires dans tous les secteurs d’activité en étant proactif dans la gestion des risques et en impliquant toutes les parties prenantes. Cette norme internationale est basée sur lanorme BS OHSAS 18001et l’a remplacée. Les personnes actuellement certifiées BS OHSAS 18001 devront donc passer à la norme ISO 14001:2018 d’ici mars 2021.
https://safetyculture.com/fr/themes/iso,paragraph,"ISO 31000:2018– La norme internationale qui fournit un cadre pour la conception, la mise en œuvre et le maintien du management du risque dans un organisme. Cette norme ISO sert de guide et n’est pas destinée à la certification."
https://safetyculture.com/fr/themes/iso,paragraph,"Une norme ISO est créée dans un but spécifique ou pour répondre à un certain besoin d’une industrie. Malgré l’intention unique qui a présidé à l’élaboration de chaque norme ISO, les normes ISO les plus populaires comportent certaines sections communes. Vous trouverez ci-dessous les 10 sections les plus courantes que l’on trouve dans la plupart des normes ISO :"
https://safetyculture.com/fr/themes/iso,paragraph,"Il s’agit d’une section obligatoire qui contient la description du champ d’application et des limites de la norme internationale, de son objectif, de l’organisation ou des organisations auxquelles elle est applicable, et de toute condition particulière nécessitant une attention spéciale."
https://safetyculture.com/fr/themes/iso,paragraph,"Autre section obligatoire pour toutes les normes ISO, elle énumère les titres des documents de toute référence normative. Selon l’ISO, il s’agit de documents « qui sont cités dans le texte de telle manière que tout ou partie de leur contenu constitue des exigences du document. »"
https://safetyculture.com/fr/themes/iso,paragraph,Cette section obligatoire définit les termes utilisés dans la norme ou fait référence au titre du document qui contiendrait ces termes et définitions.
https://safetyculture.com/fr/themes/iso,paragraph,Le contexte permet de confirmer si les questions internes et externes qui peuvent avoir un impact sur l’objectif de la norme ont été déterminées. Cette section vise également à confirmer si les parties intéressées et les attentes qui sont pertinentes pour la mise en œuvre de la norme sont identifiées.
https://safetyculture.com/fr/themes/iso,paragraph,"La section sur le leadership souligne la responsabilité de la direction de l’organisation dans la mise en œuvre de la norme ISO. Elle vise à confirmer l’engagement de la direction à améliorer continuellement les processus et à allouer des ressources pour soutenir la mise en œuvre de la norme. Selon la norme, la participation des travailleurs et la culture de l’entreprise sont également prises en compte."
https://safetyculture.com/fr/themes/iso,paragraph,"Cette section est utilisée pour confirmer l’existence de plans, de procédures, d’objectifs et d’actions conformes à l’intention de mettre en œuvre la norme. Selon la norme, la section de planification cherche également à déterminer si les objectifs sont mesurables ou si les risques et les opportunités sont pris en compte."
https://safetyculture.com/fr/themes/iso,paragraph,"La section relative au soutien comprend généralement des clauses relatives à la sensibilisation des employés aux processus impliqués dans la norme, à la documentation des compétences des employés, aux communications internes et externes, et à la disponibilité de ressources et d’un soutien suffisants pour aider les employés à satisfaire aux exigences de la norme."
https://safetyculture.com/fr/themes/iso,paragraph,"La section opérationnelle vise à confirmer si l’organisation a correctement planifié, mis en œuvre, contrôlé et maintenu les processus nécessaires pour répondre aux exigences de la norme. Cette section met également l’accent sur la nécessité d’une documentation pour prouver que les processus ont bien été réalisés conformément au plan. Selon la norme, les processus externalisés peuvent également être pris en considération."
https://safetyculture.com/fr/themes/iso,paragraph,"La section sur l’évaluation des performances aborde la nécessité pour l’organisation de déterminer des protocoles de suivi et d’évaluation des performances qui garantissent des résultats valides. Cela inclut la confirmation que la fréquence des évaluations, ce qui doit être mesuré, la méthode d’analyse et les personnes responsables des tâches ont été établis. La documentation de l’évaluation des performances est également mise en évidence dans cette section."
https://safetyculture.com/fr/themes/iso,paragraph,"Cruciale pour les normes ISO, en particulier celles destinées aux systèmes de management, la section sur l’amélioration vise à établir le cadre de la promotion de l’amélioration continue des processus. Même les normes qui ne comportent pas cette section insistent sur l’engagement à intégrer des processus d’amélioration continue."
https://safetyculture.com/fr/themes/iso,paragraph,"Dans le monde, plus d’un million d’organismes sont certifiés pour au moinsune des normes internationalesétablies par l’ISO. Certaines des normes élaborées par l’ISO sont même devenues la base ou ont été développées par d’autres organisations reconnues qui publient également des normes internationales. Depuis sa création il y a plus de 70 ans, l’ISO a aidé les organisations à mettre en œuvre des processus, à créer des produits, à élaborer des meilleures pratiques industrielles, à favoriser les partenariats internationaux et à améliorer les références industrielles qui s’alignent sur les normes ISO et continueront à le faire dans un avenir prévisible."
https://safetyculture.com/fr/themes/iso,paragraph,Le plan de gestion des eaux pluviales fournit des directives et des outils permettant de contrôler les eaux pluviales et leur qualité.
https://safetyculture.com/fr/themes/iso,paragraph,"Apprenez-en davantage sur le remblayage, cette étape importante de la construction. Essayez SafetyCulture dès maintenant !"
https://safetyculture.com/de/themen/iso,paragraph,"Die Internationale Organisation für Normung (ISO) ist eine unabhängige Nichtregierungsorganisation, die international anerkannte Normen festlegt. Die ISO wurde 1947 mit dem Ziel gegründet, Standards festzulegen, die branchen- und länderübergreifend Maßstäbe für Qualität, Sicherheit und Prozessabläufe schaffen. Ursprünglich in London von 65 Delegierten aus 25 Ländern gegründet, hat die ISO heute ihren Sitz in Genf (Schweiz) und bereits 22 782 internationale Normen veröffentlicht, die von ihren Mitgliedern in 164 Ländern anerkannt werden."
https://safetyculture.com/de/themen/iso,paragraph,"Die ISO (Internationale Organisation für Normung)hat beschlossen, „ISO“, abgeleitet vom griechischen Wort „isos“, das „gleich“ bedeutet, als Kurzform zu verwenden. Unabhängig von der Sprache und dem Land, in dem sie vertreten ist."
https://safetyculture.com/de/themen/iso,paragraph,"Die von denISO-Mitgliedernentwickelten Normen bieten Rahmenbedingungen, Richtlinien und Vorgaben. Diese ISO-Standards unterstützen Unternehmen aus den verschiedensten Branchen in Ländern auf der ganzen Welt, international anerkannte Maßstäbe fürQualität, Sicherheit und Prozessabläufeumzusetzen."
https://safetyculture.com/de/themen/iso,paragraph,"Entgegen der landläufigen Meinung bietet die ISO selbst keine Zertifizierungen für die von ihr erstellten Normen an. Es sind externe Prüfer, welche die Inspektionen durchführen und Zertifikate erteilen. Für eine ISO-Norm „zertifiziert“ zu sein, bedeutet also, dass eine Einrichtung gegenüber externen Prüfern den Nachweis erbracht hat, dass sie deren Anforderungen erfüllt."
https://safetyculture.com/de/themen/iso,paragraph,"Heute wird die ISO-Norm von vielen Unternehmen und Organisationen auf der ganzen Welt als Goldstandard angesehen. Abgesehen von der Zertifizierung trägt die Einhaltung der ISO-Normen dazu bei, Folgendes zu erreichen:"
https://safetyculture.com/de/themen/iso,paragraph,Förderung von Handels- und Geschäftspartnerschaften auf der ganzen Welt durch Einhaltung der gesetzlichen und branchenspezifischen Anforderungen.
https://safetyculture.com/de/themen/iso,paragraph,"Es gibt verschiedene Möglichkeiten, sich auf die ISO-Zertifizierung vorzubereiten, wie z. B. die Inanspruchnahme von Beratern oder die interne Vorbereitung, bevor die Hilfe Dritter in Anspruch genommen wird. Im Folgenden finden Sie die 5 wichtigsten Schritte zur Vorbereitung auf die ISO-Zertifizierung."
https://safetyculture.com/de/themen/iso,paragraph,"Machen Sie sich mit der Norm vertrautBestimmen Sie, welche ISO-Norm für Ihr Unternehmen oder Ihre Branche anwendbar und am vorteilhaftesten ist. Während die Einhaltung mancher Normen freiwillig ist, gibt es Branchen, in denen sich Organisationen für bestimmte ISO-Normen zertifizieren lassen müssen. Es ist ein guter Anfang, sich mit dengängigsten ISO-Normenvertraut zu machen. Sobald Sie sich für eine davon entschieden haben, ist es an der Zeit, den Rest des Unternehmens in die Zertifizierungsbemühungen mit einzubeziehen."
https://safetyculture.com/de/themen/iso,paragraph,"Zustimmung einholenDie Angleichung an die ISO-Normen, insbesondere bei wichtigen Prozessen, erfordert die Kooperation aller Mitarbeiter. Die umfassende Bereitstellung von Informationen inklusive der Durchführung von Mitarbeiterschulungen trägt dazu bei, dass der Rest der Belegschaft den Grund für die Zertifizierung versteht. Diese Akzeptanz trägt außerdem dazu bei, die Vorbehalte gegen interne Audits zu minimieren, welche eine häufige Voraussetzung für die Zertifizierung sind."
https://safetyculture.com/de/themen/iso,paragraph,"Durchführung interner AuditsDieDurchführung interner Auditsträgt dazu bei, Lücken in den aktuellen Prozessabläufen zu erkennen, Verbesserungsmöglichkeiten aufzudecken und die Bereitschaft für eine Zertifizierung zu beurteilen. Bilden Sie ein Team, das interne Audits anhand vonChecklistendurchführt, die auf der ISO-Norm basieren, nach der Sie zertifiziert werden möchten. Das Auditteam ist in weiterer Folge auch für die ordnungsgemäße Dokumentation der Audits verantwortlich."
https://safetyculture.com/de/themen/iso,paragraph,"Anpassung an die ISO-NormSobald durch interne Audits verbesserungswürdige Bereiche aufgedeckt worden sind, sollten Sie mit Maßnahmen fortfahren, um diese Lücken und Unzulänglichkeiten zu beseitigen. Dokumentieren Sie die vorgenommenen Änderungen und führen Sie weiterhin regelmäßig interne Audits durch, um die Fortschritte zu verfolgen."
https://safetyculture.com/de/themen/iso,paragraph,"Die Prüfung durch DritteSetzen Sie sich mit einem renommierten externen Prüfer in Verbindung, der in weiterer Folge das Zertifizierungsaudit durchführen wird."
https://safetyculture.com/de/themen/iso,paragraph,"Die ISO-Zertifizierung ist übrigens keine einmalige Angelegenheit und gilt nur für drei Jahre ab dem Datum der Erteilung des Zertifikats. Danach ist eine erneute Zertifizierung erforderlich, um die Kontinuität der an die ISO-Norm geknüpften Prozesse zu gewährleisten. Achten Sie jedoch auch zwischen den Zertifizierungsaudits auf Aktualisierungen. Die ISO-Normen werden alle 5 Jahre überarbeitet, um die aktuellen Best Practices der Branche zu berücksichtigen."
https://safetyculture.com/de/themen/iso,paragraph,Insgesamt gibt es 22 782 ISO-Normen. Von dieser doch sehr umfangreichen Anzahl haben wir Ihnen an dieser Stelle 9 der bekanntesten aufgeführt. Inklusive einer kurzen Erklärung zum Anwendungsbereich.
https://safetyculture.com/de/themen/iso,paragraph,"ISO 9001:2015 – Die am stärksten nachgefragte internationale ISO-Norm, die einen Rahmen für die Einführung eines Qualitätsmanagementsystems (QMS) in Unternehmen aller Art und Branchen schaffen soll. Sie gehört zurISO-9000-Reiheund diente als Grundlage für weitere internationale Normen wie die ISO 13485:2016 oder auch die IATF 16949:2016 und ist eine optionale Voraussetzung für wiederum andere wie die ISO 17025. Sie ist zwar technisch gesehen freiwillig, wird aber von bestimmten Einrichtungen als Voraussetzung für die Aufnahme einer Geschäftstätigkeit verlangt."
https://safetyculture.com/de/themen/iso,paragraph,"ISO 14001:2015– Die ISO-Norm zur Schaffung eines Rahmens für ein Umweltmanagementsystem (UMS). Sie zielt darauf ab, dass Unternehmen durch ihr UMS ihre nachteiligen Umwelteinflüsse minimieren und ihre Ressourcen effizienter nutzen können. Sie unterstützt Unternehmen zudem dabei, die gesetzlichen Anforderungen an die Umweltverträglichkeit zu erfüllen."
https://safetyculture.com/de/themen/iso,paragraph,"ISO/IEC 27001:2013 – Die internationale Norm, die einen Rahmen für Informationssicherheitsmanagementsysteme (ISMS) bietet. Sie zielt darauf ab, Unternehmen, unabhängig von ihrer Größe, dabei zu helfen, die Vertraulichkeit, Integrität und Verfügbarkeit von Informationsbeständen für alle Interessengruppen zu gewährleisten."
https://safetyculture.com/de/themen/iso,paragraph,"ISO 22000:2018 – Die ISO-Norm für Lebensmittelsicherheits-Managementsysteme (FSMS). Enthält die Anforderungen, mit denen Unternehmen nachweisen können, dass sie dieSicherheit von Lebensmittelngewährleisten und sie vor Gesundheitsgefahren schützen. Baut auf der FSSC 22000, einer weiteren internationale Lebensmittelnorm, auf. Die Vorgängerversion, die ISO 22000:2005, ist noch bis Juni 2021 gültig. Organisationen, die sich weiterhin nach dieser ISO-Norm zertifizieren lassen möchten, sollten bis zum 29. Juni 2021 auf die neueste Version umstellen."
https://safetyculture.com/de/themen/iso,paragraph,ISO 50001:2018 – Mit dieser internationalen Norm bietet die ISO einen Rahmen für Energiemanagementsysteme (EnMS). Ähnlich dem Ansatz der ISO 9001 und ISO 14001 fördert sie die Beteiligung der Führungskräfte an der Entwicklung einer effizienten Energienutzung in der Einrichtung
https://safetyculture.com/de/themen/iso,paragraph,"ISO 13485:2016 – Die neueste ISO-Norm für das QMS von Unternehmen, die an der Herstellung, dem Vertrieb, der Wartung und der Entsorgung von medizinischen Geräten und Produkten beteiligt sind. Sie ist eine Überarbeitung der alten Version – der ISO 13485:2003 – und basiert auf der ISO 9001. Sie zielt darauf ab, die Sicherheit und Qualität von medizinisch-technischen Produkten zu gewährleisten sowie mit den neuesten Technologien und Gesetzesänderungen Schritt zu halten. Sie ist zudem eine Voraussetzung für Hersteller, die sich für das Medical Device Single Audit Program (MDSAP) des International Medical Device Regulators Forum (IMDRF) zertifizieren lassen wollen."
https://safetyculture.com/de/themen/iso,paragraph,"ISO/IEC 17025:2017 – Laboratorien, die für die Prüfung und Kalibrierung von technischen Geräten zuständig sind, können von einer Zertifizierung nach dieser ISO-Norm profitieren. Sie zielt darauf ab, die technischen Fertigkeiten in Übereinstimmung mit internationalen Normen nachzuweisen. Sie erkennt außerdem die ISO 9001:2015 für das QMS als optionale Voraussetzung für die Zertifizierung an."
https://safetyculture.com/de/themen/iso,paragraph,"ISO 45001:2018 – Die überarbeitete ISO-Norm für Gesundheitsschutz undSicherheit am Arbeitsplatzbietet einen Rahmen zur Förderung sicherer Arbeitsbedingungen in jeder Branche. Gefahren sollen proaktiv angegangen und alle Beteiligten miteinbezogen werden. Sie basiert auf der BS OHSAS 18001 und hat diese inzwischen ersetzt, so dass diejenigen, die derzeit nach BS OHSAS 18001 zertifiziert sind, bis März 2021 auf ISO 14001:2018 umstellen müssen."
https://safetyculture.com/de/themen/iso,paragraph,"ISO 31000:2018 – Die internationale Norm, die einen Rahmen für die Gestaltung, Umsetzung und Aufrechterhaltung des Risikomanagements in einer Organisation bietet. Sie dient allerdings lediglich als Leitfaden und ist nicht zur Zertifizierung gedacht."
https://safetyculture.com/de/themen/iso,paragraph,Eine ISO-Norm wird für einen spezifischen Einsatzzweck oder zur Deckung eines bestimmten Bedarfs in einer Branche erstellt. Trotz der individuellen Absichten bei der Entwicklung jeder ISO-Norm haben die gängigsten bestimmte Abschnitte gemeinsam. Nachfolgend finden Sie die 10 häufigsten gemeinsamen ISO-Standards:
https://safetyculture.com/de/themen/iso,paragraph,"Dies ist ein obligatorischer Abschnitt, der einerseits den Anwendungsbereichs und die Einschränkungen der Norm beschreibt. Zusätzlich enthält er ihr Ziel, die Organisation(en), für die sie gilt, und alle besonderen Anforderungen, die spezielle Aufmerksamkeit erfordern."
https://safetyculture.com/de/themen/iso,paragraph,"Ein weiterer obligatorischer Abschnitt für alle ISO-Normen. In diesem werden die Dokumentennamen aller normativen Verweise aufgeführt. Laut ISO handelt es sich dabei um Unterlagen, „die im Text so zitiert werden, dass ihr Inhalt teilweise oder vollständig die Anforderungen des entsprechenden Regelwerks darstellt“."
https://safetyculture.com/de/themen/iso,paragraph,"Dieser obligatorische Abschnitt definiert die in der Norm verwendeten Begriffe oder verweist auf den Titel des Dokuments, das diese Begriffe und Definitionen enthält."
https://safetyculture.com/de/themen/iso,paragraph,"Der Kontext dient der Überprüfung, ob interne und externe Aspekte, die sich auf das Erreichen des Ziels der Norm auswirken können, berücksichtigt wurden. In diesem Abschnitt wird ebenso überprüft, ob alle Interessengruppen und deren Erwartungen, die für die Umsetzung der Norm relevant sind, ermittelt wurden."
https://safetyculture.com/de/themen/iso,paragraph,"Der Abschnitt über die Rolle der Führungskräfte unterstreicht die Verantwortung der Unternehmensleitung, die Umsetzung der ISO-Norm voranzutreiben. Es soll das Bekenntnis der Führungsebene zurkontinuierlichen Verbesserungder Prozesse und zur Bereitstellung von Ressourcen für die Umsetzung der Norm bestätigen. Je nach Norm werden zusätzlich auch die Mitarbeiterbeteiligung und Firmenkultur angesprochen."
https://safetyculture.com/de/themen/iso,paragraph,"In diesem Abschnitt wird geprüft, ob es Pläne, Verfahrensweisen, Zielsetzungen und Maßnahmen gibt, die mit der Absicht, die Norm umzusetzen, einhergehen. Je nach Norm wird im Planungsabschnitt auch geprüft, ob die Ziele messbar sind und ob Risiken sowie Chancen angemessen berücksichtigt werden."
https://safetyculture.com/de/themen/iso,paragraph,"Der Abschnitt über die Unterstützung besteht in der Regel aus Klauseln über die Sensibilisierung der Mitarbeiter für die mit der Norm verbundenen Prozesse, die Dokumentation, die interne und externe Kommunikation und die Frage, ob ausreichend Ressourcen zur Verfügung stehen, die den Mitarbeitern dabei helfen, die Anforderungen der Norm zu erfüllen."
https://safetyculture.com/de/themen/iso,paragraph,"Der Abschnitt zur Umsetzung soll sicherstellen, dass die Organisation die Prozesse, die zur Erfüllung der Anforderungen der Norm erforderlich sind, ordnungsgemäß plant, umsetzt, kontrolliert und aufrechterhält. In ihm wird auch die Notwendigkeit einer Dokumentation hervorgehoben, die belegt, dass die Prozesse tatsächlich wie geplant durchgeführt wurden. Je nach Norm können dabei genauso ausgelagerte Tätigkeiten berücksichtigt werden."
https://safetyculture.com/de/themen/iso,paragraph,"Der Abschnitt über dieLeistungsbeurteilungbefasst sich mit der Notwendigkeit für das Unternehmen, Überwachungs- und Bewertungsprotokolle festzulegen, die zuverlässige Ergebnisse gewährleisten. Dazu gehört auch der Nachweis, dass die Häufigkeit der Bewertungen, die zu erfassenden Daten, die Analysemethode und die mit den Aufgaben betrauten Personen festgelegt worden sind. Auch die Dokumentation der Leistungsbewertung wird in diesem Abschnitt behandelt."
https://safetyculture.com/de/themen/iso,paragraph,"Der Abschnitt „Verbesserung“, der für ISO-Normen – und hierbei wiederum insbesondere für solche für Managementsysteme – von entscheidender Bedeutung ist, zielt darauf ab, den Rahmen für die Förderung der kontinuierlichen Prozessverbesserung festzulegen. Auch diejenigen Normen, welche diesen Abschnitt nicht enthalten, betonen jedoch die Verpflichtung, Prozesse zur kontinuierlichen Verbesserung einzubauen."
https://safetyculture.com/de/themen/iso,paragraph,"Weltweit sind über eine Million Organisationen für mindestens eine der von der ISO erstellten internationalen Normen zertifiziert. Einige der ISO-Standards dienten als Grundlage für andere internationale Normen oder wurden von anderen Organisationen, die ebenfalls internationale Normen herausgeben, weiterentwickelt. Seit ihrer Gründung vor mehr als 70 Jahren hat die ISO Organisationen bei der Implementierung von Prozessen, der Entwicklung von Produkten, der Erarbeitung von Best Practices, der Förderung internationaler Partnerschaften sowie der Verbesserung von Branchen-Benchmarks unterstützt. Und sie wird dies auch in Zukunft weiterhin tun."
https://safetyculture.com/de/themen/iso,paragraph,Passen Sie Ihre Geschäftsprozesse mithilfe digitaler Software-Tools an die ISO-Normen an. So bestehen Sie jede Zertifizierung mit Leichtigkeit.
https://safetyculture.com/de/themen/iso,paragraph,"Erfahren Sie alles über NRTL-Zertifizierungen, akkreditierte Prüflabore und ihre Rolle in der Produktsicherheit. So beantragen Sie ein NRTL-Zertifikat in Deutschland."
https://safetyculture.com/de/themen/iso,paragraph,Durch die Verfüllung erhalten Fundamente und Bauwerke eine stabile Basis. Erfahren Sie mehr über die Bedeutung der Verfüllung im Bauwesen.
https://safetyculture.com/de/themen/iso,paragraph,"Erfahren Sie, was ein Arbeitserlaubnissytem ist, welche Arten es gibt und wie man es bekommt. Verwenden Sie SafetyCulture, um die Exposition gegenüber potenziell gefährlichen Aufgaben zu kontrollieren."
https://gestion-calidad.com/nuevos-conceptosactualizaciones-iso-90012015,paragraph,"Contexto de la organización: Considerar la combinación de los factores y condiciones internas y externas que pueden tener un efecto sobre el enfoque de una organización respecto de sus productos, servicios e inversiones y las partes interesadas."
